697	01:10:24.143	01:10:27.645	THIS ENTIRE ENTERPRISE IS A BONDAGE 
698	01:10:27.647	01:10:29.347	TO OLD AGE. 
699	01:10:29.349	01:10:31.283	( groans ) 
700	01:10:35.103	01:10:37.771	SOME OF MY POSTERITY MAY WISH 
701	01:10:37.773	01:10:39.773	TO SEE PROOF OF THE ODIOUS ABUSE 
702	01:10:39.775	01:10:42.877	OF MY CHARACTER IN NEWSPAPERS, PAMPHLETS 
703	01:10:42.879	01:10:46.014	AND LETTERS FOR THE PAST 30 YEARS. 
704	01:10:50.336	01:10:53.387	THE AURORA, APRIL '98! 
705	01:10:54.824	01:10:56.490	KEEP SEARCHING. 
706	01:11:16.878	01:11:18.979	ARE YOU SURE? 
707	01:11:18.981	01:11:20.915	YES. 
708	01:11:27.539	01:11:29.840	WE SHALL SEND FOR DR. RUSH. 
709	01:11:29.842	01:11:31.676	THERE IS NO NEED. 
710	01:11:31.678	01:11:34.428	NO NEED? NABBY! 
711	01:11:36.182	01:11:38.449	MOTHER, THERE IS NOTHING HE CAN DO. 
712	01:11:43.255	01:11:46.257	HE HAS CURED YOU ONCE. HE CAN CURE YOU AGAIN. 
713	01:11:46.259	01:11:50.010	I AM BEYOND DR. RUSH'S ART NOW, MOTHER. 
714	01:11:53.815	01:11:56.668	IT IS WORSE THAN BEFORE. I CAN FEEL IT. 
715	01:12:34.523	01:12:37.491	YOU MUST GRANT ME SOMETHING. 
716	01:12:38.811	01:12:40.645	ANYTHING. 
717	01:12:42.197	01:12:45.566	WHEN I AM GONE, 
718	01:12:45.568	01:12:48.936	YOU MUST NOT BEAR MY HUSBAND ILL. 
719	01:12:52.791	01:12:54.925	PROMISE ME. 
720	01:13:46.294	01:13:47.945	( crying ) ( kisses ) 
721	01:13:49.798	01:13:52.767	DO NOT CRY FOR ME. 
722	01:14:43.435	01:14:45.119	( crying ) 
723	01:15:54.506	01:15:58.142	OUR CHILDREN WILL WANT FOR NOTHING. 
724	01:16:00.846	01:16:02.964	AT THE VERY LEAST I OWE HER MEMORY THAT. 
725	01:16:06.100	01:16:09.036	SHE NEVER LOST HER FAITH IN YOU. 
726	01:16:10.772	01:16:12.490	NO. 
727	01:16:16.629	01:16:19.831	I'M SORRY SHE COULD NOT LIVE TO SEE MY SUCCESS. 
728	01:16:22.116	01:16:25.637	OUR LUCK IT SEEMED HAD CHANGED AT LAST. 
729	01:16:34.079	01:16:36.714	I AM SORRY TOO, COLONEL. 
730	01:18:05.454	01:18:07.471	AN ADMIRABLE LIKENESS... 
731	01:18:07.473	01:18:10.390	John: WHOSE ONLY PURPOSE NOW IS TO REMIND ME 
732	01:18:10.392	01:18:12.676	OF MY CURRENT STATE OF DECREPITUDE. 
733	01:18:15.514	01:18:17.331	WHEN WERE THEY PAINTED? 
734	01:18:17.333	01:18:20.084	Thomas: WHEN FATHER WAS PRESIDENT. 
735	01:18:20.086	01:18:22.920	THEY'D BEEN SITTING IN MR. STUART'S STUDIO 
736	01:18:22.922	01:18:24.689	ALL THIS TIME. 
737	01:18:24.691	01:18:26.140	THE WHITE HOUSE SHOULD HAVE THEM. 
738	01:18:29.410	01:18:31.378	Thomas: MR. STUART OFFERED TO DELIVER THEM. 
739	01:18:34.249	01:18:36.750	HE WAS TOLD NEITHER PRESIDENT MADISON 
740	01:18:36.752	01:18:38.786	NOR ANYONE ELSE LIVING IN THE WHITE HOUSE 
741	01:18:38.788	01:18:41.689	HAS ANY INTEREST IN THEM AT ALL. 
742	01:18:41.691	01:18:45.092	WE SHALL HAVE THEM HERE 
743	01:18:45.094	01:18:47.945	TO REMIND US OF ALL WE HAVE ACCOMPLISHED. 
744	01:19:15.974	01:19:18.442	WELL? ALLOW ME TO FINISH. 
745	01:19:37.712	01:19:39.713	I HAVE NO ILLUSIONS 
746	01:19:39.715	01:19:43.150	THAT ANY SKETCHES I LEAVE BEHIND WILL BE RECEIVED 
747	01:19:43.152	01:19:44.618	BY THE PUBLIC WITH ANY FAVOR 
748	01:19:44.620	01:19:47.939	OR READ BY THEM WITH ANY INTEREST, YOU KNOW? 
749	01:19:47.941	01:19:49.340	JOHN. 
750	01:19:55.631	01:19:57.598	WHAT POSSIBLE USE COULD ANYONE HAVE 
751	01:19:57.600	01:20:00.234	FOR A SEVENVOLUME ACCOUNT OF SO MANY IMPULSIVE, 
752	01:20:00.236	01:20:02.436	TACTLESS, 
753	01:20:02.438	01:20:05.372	ILLCONSIDERED THINGS. 
754	01:20:05.374	01:20:07.692	RUBBISH! 
755	01:20:10.162	01:20:12.362	IF I HAD IT TO DO ALL OVER AGAIN, 
756	01:20:12.364	01:20:16.100	I WOULD BE A FARMING, SHOEMAKING DEACON 
757	01:20:16.102	01:20:18.502	LIKE MY FATHER. 
758	01:20:23.958	01:20:27.928	YEAH, ALTHOUGH I FEAR I NEVER WOULD HAVE WON YOU. 
759	01:20:27.930	01:20:30.314	NO, I CAN'T IMAGINE YOU A FARMING, 
760	01:20:30.316	01:20:32.649	SHOEMAKING DEACON'S WIFE. 
761	01:20:43.562	01:20:46.030	OLD AGE IS DARK 
762	01:20:46.032	01:20:47.965	AND UNLOVELY, SALLY. 
763	01:20:49.400	01:20:52.269	STILL, YOU HAVE MUCH TO BE HAPPY ABOUT. 
764	01:20:52.271	01:20:54.321	TRUE. 
765	01:20:55.657	01:20:59.243	IN A WEEK, YOU AND MR. ADAMS CELEBRATE ANOTHER ANNIVERSARY. 
766	01:20:59.245	01:21:01.612	YES. 
767	01:21:01.614	01:21:03.998	54 YEARS, IS IT NOT? 
768	01:21:05.934	01:21:08.002	54 YEARS. 
769	01:21:11.539	01:21:13.173	THERE WERE TIMES 
770	01:21:13.175	01:21:15.977	AS A YOUNG WOMAN WHEN I DESPAIRED 
771	01:21:15.979	01:21:18.362	EVER HAVING MR. ADAMS BESIDE ME. 
772	01:21:18.364	01:21:21.065	NOW... 
773	01:21:21.067	01:21:23.934	WE HAVE BEEN TOGETHER LONGER THAN WE WERE EVER APART. 
774	01:21:31.810	01:21:33.944	SALLY, THAT WAS THOUGHTLESS. I AM SORRY. 
775	01:21:36.848	01:21:39.533	I DID NOT MEAN TO GO ON SO. 
776	01:21:39.535	01:21:41.969	MY OWN SADNESS 
777	01:21:41.971	01:21:44.087	HAS NOT DIMINISHED THE JOY I TAKE 
778	01:21:44.089	01:21:46.624	IN WHAT YOU AND MR. ADAMS HAVE SHARED. 
779	01:21:50.161	01:21:52.496	YOU ARE A LOVELY 
780	01:21:52.498	01:21:55.982	AND GENEROUS GIRL, SALLY, 
781	01:21:55.984	01:21:58.919	AND OUR LIVES ARE MUCH RICHER BY HAVING YOU WITH US. 
782	01:22:02.406	01:22:04.341	SOMETIMES I FEAR I'M... 
783	01:22:06.845	01:22:10.114	AN UNWELCOME REMINDER OF 
784	01:22:10.116	01:22:13.851	OF MR. ADAMS'S DISAPPOINTMENT IN CHARLES. 
785	01:22:14.920	01:22:17.621	MR. ADAMS LOVES YOU AS I DO. 
786	01:22:18.890	01:22:21.659	AND WE'LL WISH YOU HERE ALWAYS. 
787	01:22:41.996	01:22:43.980	MRS. ADAMS? 
788	01:22:46.618	01:22:48.835	MRS. ADAMS. 
789	01:22:48.837	01:22:49.987	MRS. ADAMS! 
790	01:22:51.956	01:22:54.257	THOMAS! 
791	01:22:54.259	01:22:56.593	MR. ADAMS! 
792	01:22:56.595	01:22:59.179	COME QUICKLY! 
793	01:23:04.385	01:23:07.571	MRS. ADAMS, WAKE UP. 
794	01:23:07.573	01:23:09.206	MR. ADAMS. 
795	01:23:11.275	01:23:14.261	WHAT ARE YOU TALKING WHAT'S THE MATTER WITH HER? SHE WON'T WAKE. 
796	01:23:14.263	01:23:16.897	NONSENSE. HERE. THERE WE GO. 
797	01:23:16.899	01:23:18.699	( Sally gasps ) 
798	01:23:21.019	01:23:22.770	ABIGAIL! 
799	01:23:22.772	01:23:24.554	ABIGAIL! 
800	01:23:31.078	01:23:32.930	OH, JESUS, GOD! 
801	01:23:34.833	01:23:37.534	( mutters ) COME HERE. 
802	01:23:37.536	01:23:39.620	HELP ME, SALLY. 
803	01:23:41.356	01:23:44.041	Sally: COME ON. 
804	01:23:44.043	01:23:46.343	THERE WE GO. INSIDE. 
805	01:23:46.345	01:23:48.278	COME. CAN YOU WALK? 
806	01:23:56.487	01:23:58.789	( moaning ) 
807	01:24:07.999	01:24:10.033	( mumbling ) 
808	01:24:22.130	01:24:23.864	ABIGAIL. 
809	01:24:28.870	01:24:30.937	THERE WE ARE. 
810	01:24:33.725	01:24:35.659	NOW THERE YOU ARE. 
811	01:24:36.761	01:24:39.095	THERE WE GO. 
812	01:24:41.182	01:24:43.183	THERE YOU ARE. 
813	01:24:52.027	01:24:54.194	YOU'LL SEE IT. 
814	01:24:54.196	01:24:55.996	HYDRANGEA. 
815	01:24:55.998	01:24:57.598	DO YOU SEE IT? 
816	01:24:57.600	01:24:59.299	I BROUGHT YOU THAT. 
817	01:24:59.301	01:25:02.886	OH, YES. YEAH, IT'S EVERYWHERE NOW. 
818	01:25:06.073	01:25:08.542	OH, JOHN. 
819	01:25:11.596	01:25:13.864	THEY'VE BLOOMED. 
820	01:25:13.866	01:25:17.401	YEAH, YOU SEE? 
821	01:25:22.023	01:25:24.558	I KNEW THAT YOU WOULD COME BACK TO ME. 
822	01:25:24.560	01:25:27.595	JOHN, JOHN. I TOLD THAT DOCTOR 
823	01:25:27.597	01:25:29.597	THAT YOU WOULD SEE ME. 
824	01:25:32.033	01:25:34.935	I CAN FEEL IT. NO. 
825	01:25:34.937	01:25:37.103	NEVER, NO. 
826	01:25:37.105	01:25:40.340	AND I AM AMAZED 
827	01:25:40.342	01:25:42.609	I AM THE FIRST TO DEPART. 
828	01:25:46.197	01:25:49.266	I AM NOT GONNA LET YOU GO. 
829	01:25:49.268	01:25:50.951	I WILL NOT LET YOU GO. 
830	01:25:50.953	01:25:54.054	WE HAVE NO CHOICE IN THE MATTER, JOHN. 
831	01:25:54.056	01:25:55.922	OH, JOHN. 
832	01:25:58.493	01:26:01.928	BUT I WILL BE THERE 
833	01:26:01.930	01:26:03.997	FOR YOU AS THEY 
834	01:26:03.999	01:26:06.817	AS THEY AS THEY ARE NOW... 
835	01:26:06.819	01:26:08.869	FOR ME. ( labored breathing ) NO, YOU WILL WAIT FOR ME. 
836	01:26:08.871	01:26:11.305	YOU WILL WAIT FOR ME. ABIGAIL. 
837	01:26:15.042	01:26:16.710	ABIGAIL. 
838	01:26:16.712	01:26:19.079	DON'T GO AWAY FROM ME, MY FRIEND. 
839	01:26:23.551	01:26:26.286	DON'T GO AWAY FROM ME. 
840	01:26:27.888	01:26:31.458	ABIGAIL, MY FRIEND. 
841	01:26:41.353	01:26:43.454	THOMAS? 
842	01:26:49.427	01:26:52.229	THOMAS. 
843	01:28:00.648	01:28:03.750	I WISH I COULD LIE DOWN WITH HER AND DIE TOO. 
844	01:28:08.823	01:28:11.057	I CANNOT CONCEIVE 
845	01:28:11.059	01:28:14.594	THAT GOD WOULD CREATE SUCH A CREATURE AS HER 
846	01:28:14.596	01:28:18.632	TO SIMPLY LIVE AND DIE ON THE EARTH. 
847	01:28:21.535	01:28:24.137	THE LONGER I LIVE... 
848	01:28:26.941	01:28:28.608	THE MORE I READ, 
849	01:28:28.610	01:28:31.945	THE MORE PATIENTLY I THINK, 
850	01:28:31.947	01:28:33.447	THE MORE... 
851	01:28:35.450	01:28:38.385	ANXIOUSLY I INQUIRE, 
852	01:28:40.455	01:28:43.356	THE LESS I SEEM TO KNOW. 
853	01:28:47.178	01:28:48.962	( groans ) 
854	01:29:10.702	01:29:12.469	( footsteps approaching ) 
855	01:29:23.731	01:29:26.033	IS THERE ANYONE ELSE YOU WISH ME TO NOTIFY? 
856	01:29:27.702	01:29:30.037	THERE ARE SO FEW LEFT ALIVE 
857	01:29:30.039	01:29:32.505	WHO KNOW EITHER OF US. 
858	01:29:34.659	01:29:36.760	WHAT ABOUT MR. JEFFERSON? 
859	01:29:40.648	01:29:44.468	SURELY, HE WILL WISH TO SHARE YOUR SORROW. 
860	01:29:48.822	01:29:50.757	IF I SHOULD RECEIVE A LETTER FROM HIM... 
861	01:29:54.862	01:29:56.829	I WOULD NOT FAIL TO ANSWER IT. 
862	01:29:58.182	01:30:01.100	PERHAPS IF YOU WERE TO WRITE YOURSELF... 
863	01:30:03.754	01:30:07.290	THE MAN DID ME AND MY REPUTATION GREAT INSULT. 
864	01:30:10.561	01:30:12.412	HE HONORED AND SALARIED 
865	01:30:12.414	01:30:15.933	EVERY VILLAIN HE COULD FIND WHO WAS MY ENEMY. 
866	01:30:19.186	01:30:21.171	WELL... 
867	01:30:21.173	01:30:24.124	THAT IS WHY IT IS YOU 
868	01:30:24.126	01:30:27.377	WHO MUST SHOW THE MAGNANIMITY 
869	01:30:27.379	01:30:29.746	OF GREAT MINDS. 
870	01:30:29.748	01:30:32.248	I ALWAYS CONSIDERED YOU AND HIM... 
871	01:30:33.484	01:30:37.087	THE NORTH AND THE SOUTH POLES OF OUR REVOLUTION. 
872	01:30:38.589	01:30:42.359	SOME TALKED, SOME WROTE AND SOME FOUGHT TO PROMOTE 
873	01:30:42.361	01:30:43.960	AND ESTABLISH IT, BUT... 
874	01:30:45.730	01:30:47.647	YOU AND MR. JEFFERSON... 
875	01:30:49.400	01:30:51.635	THOUGHT FOR US ALL. 
876	01:31:17.594	01:31:20.413	John's voice: MY DEAR FRIEND, 
877	01:31:20.415	01:31:22.115	ONE TROUBLE NEVER COMES ALONE.
878	01:31:23.517	01:31:24.868	AND AT OUR AGES,
879	01:31:24.870	01:31:26.603	WE MAY EXPECT MORE AND MORE OF THEM,
880	01:31:26.605	01:31:28.672	EVERY DAY IN GROUPS,
881	01:31:28.674	01:31:31.775	AND EVERY DAY LESS FORTITUDE TO BEAR THEM.
882	01:31:31.777	01:31:34.761	IN THE YEARS SINCE OUR PARTING,
883	01:31:34.763	01:31:37.063	I HAVE LOST MY DAUGHTER.
884	01:31:37.065	01:31:39.015	NOW...
885	01:31:39.017	01:31:42.903	MY DEAR WIFE OF 54 YEARS,
886	01:31:42.905	01:31:44.938	HAS BEEN TAKEN AWAY FROM ME.
887	01:31:46.424	01:31:50.076	AND SHE GOES TO A COUNTRY WHERE THERE WILL BE NO WAR,
888	01:31:50.078	01:31:52.128	NOR ENVY, NOR JEALOUSY, ,
889	01:31:52.130	01:31:54.731	NOR RIVALRY OR PARTY.
890	01:31:58.002	01:32:00.520	I AM, SIR, ,
891	01:32:00.522	01:32:02.805	YOUR AFFLICTED FRIEND:,
892	01:32:02.807	01:32:04.507	JOHN ADAMS.
893	01:32:12.750	01:32:15.669	Jefferson's voice: MONTICELLO, APRIL THE SIXTH, ,
894	01:32:15.671	01:32:17.537	1819.
895	01:32:17.539	01:32:19.256	MY DEAR FRIEND,
896	01:32:20.891	01:32:24.811	TRIED MYSELF IN THE SCHOOL OF HUMAN AFFLICTION,
897	01:32:24.813	01:32:27.714	I KNOW WELL AND FEEL WHAT YOU HAVE LOST,
898	01:32:29.150	01:32:31.117	WHAT YOU HAVE SUFFERED, ARE SUFFERING
899	01:32:31.119	01:32:33.186	AND HAVE YET TO ENDURE.
900	01:32:33.188	01:32:35.155	THESE SAME TRIALS HAVE TAUGHT ME,
901	01:32:35.157	01:32:38.141	THAT FOR ILLS SO IMMEASURABLE,
902	01:32:38.143	01:32:40.827	TIME AND SILENCE ARE THE ONLY MEDICINES.
903	01:32:42.296	01:32:44.331	IT IS OF SOME COMFORT TO US BOTH,
904	01:32:44.333	01:32:46.433	THAT THE TERM IS NOT VERY DISTANT,
905	01:32:46.435	01:32:49.202	AT WHICH WE ARE TO DEPOSIT OUR SORROWS,
906	01:32:49.204	01:32:51.604	AND SUFFERING BODIES,
907	01:32:51.606	01:32:55.742	AND TO ASCEND TO AN ECSTATIC MEETING,
908	01:32:55.744	01:32:57.877	WITH THE FRIENDS WE HAVE LOVED AND LOST...
909	01:32:59.313	01:33:01.347	AND WHOM WE SHALL STILL LOVE,
910	01:33:01.349	01:33:03.216	AND NEVER LOSE AGAIN.
911	01:33:03.218	01:33:05.551	GOD SUPPORT YOU UNDER YOUR HEAVY AFFLICTION.
912	01:33:07.788	01:33:09.756	YOUR FRIEND, THOMAS JEFFERSON.
913	01:33:16.230	01:33:19.766	John's voice: YOU AND I HAVE PASSED OUR LIVES IN SERIOUS TIMES,
914	01:33:21.202	01:33:22.769	AND WE HAVE SUFFERED OURSELVES,
915	01:33:22.771	01:33:26.123	TO BE THE PASSIVE SUBJECTS OF PUBLIC DISCUSSION,
916	01:33:26.125	01:33:28.307	AND REAPED ANIMOSITY AND BITTERNESS.
917	01:33:29.994	01:33:31.794	I AM FIXED IN MY OPINIONS,
918	01:33:31.796	01:33:34.697	AND TOO OLD TO CHANGE THEM,
919	01:33:34.699	01:33:36.616	BUT YOU AND I OUGHT NOT TO DIE,
920	01:33:36.618	01:33:39.385	BEFORE WE HAVE EXPLAINED OURSELVES TO EACH OTHER.
921	01:33:39.387	01:33:41.988	Jefferson's voice: AS LONG AS THERE IS GOVERNMENT,
922	01:33:41.990	01:33:43.990	THERE WILL BE DIFFERENCES OF OPINION.
923	01:33:43.992	01:33:46.660	EVERYONE TAKES A SIDE,
924	01:33:46.662	01:33:49.646	IN FAVOR OF THE MANY OR THE FEW.
925	01:33:49.648	01:33:52.349	NOTHING NEW COULD BE ADDED BY YOU OR ME,
926	01:33:52.351	01:33:54.117	TO WHAT HAS BEEN SAID BY OTHERS,
927	01:33:54.119	01:33:55.835	AND WILL BE SAID IN EVERY AGE.
928	01:33:57.472	01:33:59.206	John's voice: WHETHER YOU OR I WERE RIGHT,
929	01:33:59.208	01:34:02.008	POSTERITY MUST JUDGE.
930	01:34:02.010	01:34:04.093	YET, I ASK OF YOU, ,
931	01:34:04.095	01:34:07.297	WHO SHALL WRITE THE HISTORY OF OUR REVOLUTION?,
932	01:34:08.316	01:34:11.017	WHO CAN WRITE IT?,
933	01:34:11.019	01:34:13.136	Jefferson's voice: YOU ASK WHO SHALL WRITE THE HISTORY,
934	01:34:13.138	01:34:15.721	OF OUR REVOLUTION.
935	01:34:15.723	01:34:17.674	NOBODY,
936	01:34:17.676	01:34:20.977	EXCEPT MERELY ITS EXTERNAL FACTS.
937	01:34:22.646	01:34:24.314	I PREFER TO LOOK BACK ON THOSE DAYS,
938	01:34:24.316	01:34:26.716	WHEN MASSACHUSETTS AND VIRGINIA,
939	01:34:26.718	01:34:29.252	LIVED AND ACTED IN PERFECT HARMONY.
940	01:34:36.027	01:34:37.961	MONTICELLO,
941	01:34:37.963	01:34:40.129	FEBRUARY 20TH,
942	01:34:40.131	01:34:42.198	1825.
943	01:34:42.200	01:34:44.467	Jefferson's voice: MY DEAR FRIEND,
944	01:34:44.469	01:34:49.039	I SINCERELY CONGRATULATE YOU ON THE HIGH GRATIFICATION,
945	01:34:49.041	01:34:51.107	WHICH THE ISSUE OF THE LATE ELECTION...
946	01:34:51.109	01:34:52.609	John quincy: ...MUST HAVE AFFORDED YOU.
947	01:34:54.378	01:34:56.446	IT MUST EXCITE INEFFABLE FEELINGS,
948	01:34:56.448	01:34:57.981	IN THE BREAST OF A FATHER,
949	01:34:57.983	01:35:00.150	TO HAVE LIVED TO SEE A SON...
950	01:35:02.569	01:35:05.388	CONTINUE.
951	01:35:05.390	01:35:06.956	MY DEAR, WOULD YOU MIND?
952	01:35:08.459	01:35:11.595	Louisa: IT MUST EXCITE INEFFABLE FEELINGS,
953	01:35:11.597	01:35:13.196	IN THE BREAST OF A FATHER,
954	01:35:13.198	01:35:14.931	TO HAVE LIVED TO SEE A SON,
955	01:35:14.933	01:35:18.401	TO WHOSE EDUCATION AND HAPPINESS HIS LIFE HAS BEEN DEVOTED,
956	01:35:19.804	01:35:22.171	SO EMINENTLY DISTINGUISHED,
957	01:35:22.173	01:35:24.107	BY THE VOICE OF HIS COUNTRY.
958	01:35:26.310	01:35:28.444	John: YES INDEED. YES INDEED.
959	01:35:30.398	01:35:33.816	ALTHOUGH, NO MAN WHO EVER HELD THE OFFICE OF PRESIDENT
960	01:35:33.818	01:35:37.387	WOULD CONGRATULATE A FRIEND, TO SAY NOTHING OF HIS SON, ,
961	01:35:37.389	01:35:38.955	ON OBTAINING IT.
962	01:35:40.274	01:35:43.626	NIGHTS OF REST TO YOU AND DAYS OF TRANQUILITY,
963	01:35:43.628	01:35:46.913	ARE THE WISHES I TENDER YOU WITH MY AFFECTIONATE RESPECTS.
964	01:35:48.382	01:35:49.949	THOMAS JEFFERSON.
965	01:35:53.053	01:35:54.588	WELL WELL WELL WELL.
966	01:35:57.341	01:36:00.376	NONE OF THE LETTERS I HAVE RECEIVED FROM MY FRIEND IN MONTICELLO...
967	01:36:03.147	01:36:05.115	HAVE EVER MEANT AS MUCH TO ME AS THAT ONE.
968	01:36:08.736	01:36:11.154	MR. JEFFERSON KNOWS MY HEART,
969	01:36:11.156	01:36:12.856	AS WELL AS ANY MAN LIVING.
970	01:36:15.993	01:36:17.527	HE WRITES THE TRUTH, YOU KNOW.
971	01:36:26.137	01:36:28.037	THAT BOY OVER THERE HAS MADE ME,
972	01:36:28.039	01:36:30.440	THE PROUDEST FATHER IN AMERICA.
973	01:36:33.510	01:36:36.129	TO PRESIDENT JOHN QUINCY ADAMS,
974	01:36:36.131	01:36:38.348	THE SIXTH PRESIDENT OF THESE UNITED STATES,
975	01:36:38.350	01:36:40.550	AND TO PRESIDENT JOHN ADAMS,
976	01:36:40.552	01:36:42.668	ON HIS 90TH BIRTHDAY.
977	01:36:42.670	01:36:46.006	MAY WE ALL HOPE TO ACHIEVE SUCH LONGEVITY.
978	01:36:46.008	01:36:47.591	HEAR, HEAR.
979	01:36:47.593	01:36:49.225	HEAR, HEAR.
980	01:36:50.928	01:36:54.163	YOU DO NOT DRINK, MR. ADAMS. I DO NOT CARE TO BE REMINDED
981	01:36:54.165	01:36:56.399	THAT I AM AN OLD DOTARD.
982	01:36:58.402	01:37:00.837	WELL, NEITHER DO WE, SIR. ,
983	01:37:02.673	01:37:04.107	( grunts ),
984	01:37:08.746	01:37:12.064	CONGRESS HAS GROWN INDOLENT AND PALSIED,
985	01:37:12.066	01:37:13.433	BEFORE THEIR CONSTITUENTS,
986	01:37:13.435	01:37:15.201	SO I INTEND TO TAKE A STRONG LEAD.
987	01:37:15.203	01:37:18.087	FATHER? HMM?,
988	01:37:18.089	01:37:19.689	ARE YOU LISTENING?,
989	01:37:21.842	01:37:23.876	AH. YEAH.
990	01:37:26.614	01:37:28.414	GO ON.
991	01:37:28.416	01:37:30.049	IN MY STATE OF THE UNION ADDRESS,
992	01:37:30.051	01:37:31.785	I INTEND TO PROPOSE A STRENGTHENING,
993	01:37:31.787	01:37:33.603	OF THE FEDERAL GOVERNMENT.
994	01:37:33.605	01:37:35.388	WE NEED TO RAISE TAXES.
995	01:37:35.390	01:37:38.191	THIS COUNTRY'S IN DIRE NEED OF SOME DECENT ROADS,
996	01:37:38.193	01:37:39.892	CANALS...
997	01:37:39.894	01:37:41.711	A NATIONAL UNIVERSITY, ( grunting )
998	01:37:43.080	01:37:44.647	A DEPARTMENT OF THE INTERIOR, ( laughs )
999	01:37:44.649	01:37:46.683	A NATIONAL CURRENCY.
1000	01:37:46.685	01:37:48.751	THEY WILL CALL YOU A MONARCHIST,
1001	01:37:50.053	01:37:52.088	KING ADAMS II.
1002	01:37:53.557	01:37:55.308	YOU MOVE TOO FAST.
1003	01:37:55.310	01:37:56.876	THERE IS NO TIME TO WASTE.
1004	01:37:56.878	01:37:58.344	AH.
1005	01:37:58.346	01:38:00.447	YOU SHOULD LOOK TO YOUR WIFE,
1006	01:38:00.449	01:38:02.816	FOR THE GUIDANCE THAT YOU SEEK, NOT ME.
1007	01:38:04.602	01:38:06.936	YOUR MOTHER WAS ALWAYS MY MOST FAITHFUL ADVISOR...
1008	01:38:10.841	01:38:12.308	AND THE WISEST.
1009	01:38:15.646	01:38:17.313	Trumbull: CONGRESS HAVE COMMISSIONED ME,
1010	01:38:17.315	01:38:19.181	TO COMMEMORATE THE 50TH ANNIVERSARY,
1011	01:38:19.183	01:38:21.951	OF THE BIRTH OF OUR PROUD REPUBLIC.
1012	01:38:21.953	01:38:23.553	MY HUMBLE RENDITION,
1013	01:38:23.555	01:38:25.521	OF THIS MOMENTOUS SCENE,
1014	01:38:25.523	01:38:27.056	FOR WHAT COULD HAVE BEEN MORE MOMENTOUS,
1015	01:38:27.058	01:38:28.658	IN THE HISTORY OF OUR YOUNG NATION,
1016	01:38:28.660	01:38:31.060	THAN THE SIGNING OF THE DECLARATION OF INDEPENDENCE,
1017	01:38:31.062	01:38:33.896	WILL HANG IN THE ROTUNDA OF THE CAPITOL.
1018	01:38:35.866	01:38:38.385	I OFFER TO YOU NOW FOR YOUR DELECTATION,
1019	01:38:38.387	01:38:41.171	AND, MAY I DARE TO HOPE, ,
1020	01:38:41.173	01:38:42.705	YOUR APPROVAL.
1021	01:38:51.098	01:38:52.515	( sighs ),
1022	01:39:02.476	01:39:04.110	ALL DEAD.
1023	01:39:07.698	01:39:09.332	SIR?,
1024	01:39:09.334	01:39:10.883	ALL DEAD...
1025	01:39:11.985	01:39:14.920	THE WHOLE LOT OF THEM,
1026	01:39:14.922	01:39:16.789	EXCEPT FOR ME AND JEFFERSON.
1027	01:39:20.894	01:39:22.429	YES, SIR.
1028	01:39:25.399	01:39:28.367	DOES THE PAINTING DO YOU JUSTICE?,
1029	01:39:28.369	01:39:30.520	MMM. ( clears throat ),
1030	01:39:31.371	01:39:33.490	A SHIN PIECE.
1031	01:39:33.492	01:39:37.260	Trumbull: I BEG YOUR PARDON? A SHIN PIECE, SIR.
1032	01:39:37.262	01:39:39.663	IT'S ALL ALL LEGS AND ANKLES.
1033	01:39:39.665	01:39:41.330	( chuckles ),
1034	01:39:42.582	01:39:44.834	YOU KNOW, I I AM INFORMED
1035	01:39:44.836	01:39:48.204	THAT ONE OF THE GREATEST TALENTS OF A PAINTER,
1036	01:39:48.206	01:39:52.274	IS THE CAPABILITY TO COMPREHEND A LARGE SPACE.
1037	01:39:52.276	01:39:54.744	HERR RUBENS, WHOSE CANVASES
1038	01:39:54.746	01:39:56.563	I ALWAYS PAUSED TO ADMIRE,
1039	01:39:56.565	01:39:59.582	WHEN I WAS STAYING IN HOLLAND, WAS A MASTER OF THIS.
1040	01:39:59.584	01:40:02.034	YOU, MR. TRUMBULL, ,
1041	01:40:02.036	01:40:04.854	ARE NO RUBENS.
1042	01:40:05.940	01:40:09.375	WELL, I DO NOT CLAIM TO BE A RUBENS, SIR. ,
1043	01:40:09.377	01:40:11.794	I WOULD, HOWEVER, REMIND YOU THAT ,
1044	01:40:11.796	01:40:13.345	HERR RUBENS NEVER PAINTED,
1045	01:40:13.347	01:40:16.498	SUCH A UNIQUELY AMERICAN SUBJECT.
1046	01:40:16.500	01:40:19.085	AS TO THE PAINTING'S SINGULARITY,
1047	01:40:19.087	01:40:20.619	I CAN OFFER NO OPINION.
1048	01:40:22.589	01:40:24.406	BUT I WILL SAY THIS,
1049	01:40:26.510	01:40:28.727	IT IS VERY BAD HISTORY.
1050	01:40:31.015	01:40:33.083	THE LIKENESSES HAVE BEEN VERY CAREFULLY RESEARCHED,
1051	01:40:33.085	01:40:35.451	NO SCENE SUCH AS YOU DEPICT HERE,
1052	01:40:35.453	01:40:37.053	EVER TOOK PLACE.
1053	01:40:37.055	01:40:39.455	THERE WAS NOT ONE MOMENT OR ONE DAY,
1054	01:40:39.457	01:40:41.557	WHEN ALL THE DELEGATES FROM THE CONGRESS GATHERED,
1055	01:40:41.559	01:40:43.693	TO RECORD THEIR SIGNATURES.
